x,y,mux,sel,byte,mask
19,7,CFG_RMUX3,19,42980,16
19,7,CFG_RMUX3,15,42980,8
19,7,CFG_RMUX3,13,42980,4
19,7,CFG_RMUX3,11,42980,2
19,7,CFG_RMUX3,51,42980,1
19,7,CFG_RMUX3,53,42981,128
19,7,CFG_RMUX3,55,42981,64
19,7,CFG_RMUX3,59,42981,32
19,7,CFG_RMUX3,58,42981,16
18,7,CFG_OMUX1,2,42981,2
18,7,CFG_IMUX1,37,42982,4
18,7,CFG_IMUX1,39,42982,2
18,7,CFG_IMUX1,41,42982,1
18,7,CFG_IMUX1,43,42983,128
18,7,CFG_IMUX1,47,42983,64
18,7,CFG_IMUX1,46,42983,32
18,7,CFG_IMUX1,34,42983,16
18,7,CFG_IMUX1,35,42983,8
18,7,CFG_IMUX1,31,42983,4
18,7,CFG_IMUX1,29,42983,2
18,7,CFG_IMUX1,27,42983,1
18,7,CFG_IMUX1,25,42984,128
18,7,CFG_RMUX3,31,42984,64
18,7,CFG_RMUX3,33,42984,32
18,7,CFG_RMUX3,35,42984,16
18,7,CFG_RMUX3,39,42984,8
18,7,CFG_RMUX3,38,42984,4
18,7,CFG_RMUX3,18,42984,2
18,7,CFG_RMUX3,19,42984,1
18,7,CFG_RMUX3,15,42985,128
18,7,CFG_RMUX3,13,42985,64
18,7,CFG_RMUX3,11,42985,32
18,7,CFG_RMUX3,51,42985,16
18,7,CFG_RMUX3,53,42985,8
18,7,CFG_RMUX3,55,42985,4
18,7,CFG_RMUX3,59,42985,2
18,7,CFG_RMUX3,58,42985,1
17,7,CFG_OMUX1,2,42986,32
17,7,CFG_IMUX1,37,42987,64
17,7,CFG_IMUX1,39,42987,32
17,7,CFG_IMUX1,41,42987,16
17,7,CFG_IMUX1,43,42987,8
17,7,CFG_IMUX1,47,42987,4
17,7,CFG_IMUX1,46,42987,2
17,7,CFG_IMUX1,34,42987,1
17,7,CFG_IMUX1,35,42988,128
17,7,CFG_IMUX1,31,42988,64
17,7,CFG_IMUX1,29,42988,32
17,7,CFG_IMUX1,27,42988,16
17,7,CFG_IMUX1,25,42988,8
17,7,CFG_RMUX3,31,42988,4
17,7,CFG_RMUX3,33,42988,2
17,7,CFG_RMUX3,35,42988,1
17,7,CFG_RMUX3,39,42989,128
17,7,CFG_RMUX3,38,42989,64
17,7,CFG_RMUX3,18,42989,32
17,7,CFG_RMUX3,19,42989,16
17,7,CFG_RMUX3,15,42989,8
17,7,CFG_RMUX3,13,42989,4
17,7,CFG_RMUX3,11,42989,2
17,7,CFG_RMUX3,51,42989,1
17,7,CFG_RMUX3,53,42990,128
17,7,CFG_RMUX3,55,42990,64
17,7,CFG_RMUX3,59,42990,32
17,7,CFG_RMUX3,58,42990,16
16,7,CFG_OMUX1,2,42990,2
16,7,CFG_IMUX1,37,42991,4
16,7,CFG_IMUX1,39,42991,2
16,7,CFG_IMUX1,41,42991,1
16,7,CFG_IMUX1,43,42992,128
16,7,CFG_IMUX1,47,42992,64
16,7,CFG_IMUX1,46,42992,32
16,7,CFG_IMUX1,34,42992,16
16,7,CFG_IMUX1,35,42992,8
16,7,CFG_IMUX1,31,42992,4
16,7,CFG_IMUX1,29,42992,2
16,7,CFG_IMUX1,27,42992,1
16,7,CFG_IMUX1,25,42993,128
16,7,CFG_RMUX3,31,42993,64
16,7,CFG_RMUX3,33,42993,32
16,7,CFG_RMUX3,35,42993,16
16,7,CFG_RMUX3,39,42993,8
16,7,CFG_RMUX3,38,42993,4
16,7,CFG_RMUX3,18,42993,2
16,7,CFG_RMUX3,19,42993,1
16,7,CFG_RMUX3,15,42994,128
16,7,CFG_RMUX3,13,42994,64
16,7,CFG_RMUX3,11,42994,32
16,7,CFG_RMUX3,51,42994,16
16,7,CFG_RMUX3,53,42994,8
16,7,CFG_RMUX3,55,42994,4
16,7,CFG_RMUX3,59,42994,2
16,7,CFG_RMUX3,58,42994,1
15,7,CFG_OMUX1,2,42995,32
15,7,CFG_IMUX1,37,42996,64
15,7,CFG_IMUX1,39,42996,32
15,7,CFG_IMUX1,41,42996,16
15,7,CFG_IMUX1,43,42996,8
15,7,CFG_IMUX1,47,42996,4
15,7,CFG_IMUX1,46,42996,2
15,7,CFG_IMUX1,34,42996,1
15,7,CFG_IMUX1,35,42997,128
15,7,CFG_IMUX1,31,42997,64
15,7,CFG_IMUX1,29,42997,32
15,7,CFG_IMUX1,27,42997,16
15,7,CFG_IMUX1,25,42997,8
15,7,CFG_RMUX3,31,42997,4
15,7,CFG_RMUX3,33,42997,2
15,7,CFG_RMUX3,35,42997,1
15,7,CFG_RMUX3,39,42998,128
15,7,CFG_RMUX3,38,42998,64
15,7,CFG_RMUX3,18,42998,32
15,7,CFG_RMUX3,19,42998,16
15,7,CFG_RMUX3,15,42998,8
15,7,CFG_RMUX3,13,42998,4
15,7,CFG_RMUX3,11,42998,2
15,7,CFG_RMUX3,51,42998,1
15,7,CFG_RMUX3,53,42999,128
15,7,CFG_RMUX3,55,42999,64
15,7,CFG_RMUX3,59,42999,32
15,7,CFG_RMUX3,58,42999,16
14,7,CFG_OMUX1,2,42999,2
14,7,CFG_IMUX1,37,43000,4
14,7,CFG_IMUX1,39,43000,2
14,7,CFG_IMUX1,41,43000,1
14,7,CFG_IMUX1,43,43001,128
14,7,CFG_IMUX1,47,43001,64
14,7,CFG_IMUX1,46,43001,32
14,7,CFG_IMUX1,34,43001,16
14,7,CFG_IMUX1,35,43001,8
14,7,CFG_IMUX1,31,43001,4
14,7,CFG_IMUX1,29,43001,2
14,7,CFG_IMUX1,27,43001,1
14,7,CFG_IMUX1,25,43002,128
14,7,CFG_RMUX3,31,43002,64
14,7,CFG_RMUX3,33,43002,32
14,7,CFG_RMUX3,35,43002,16
14,7,CFG_RMUX3,39,43002,8
14,7,CFG_RMUX3,38,43002,4
14,7,CFG_RMUX3,18,43002,2
14,7,CFG_RMUX3,19,43002,1
14,7,CFG_RMUX3,15,43003,128
14,7,CFG_RMUX3,13,43003,64
14,7,CFG_RMUX3,11,43003,32
14,7,CFG_RMUX3,51,43003,16
14,7,CFG_RMUX3,53,43003,8
14,7,CFG_RMUX3,55,43003,4
14,7,CFG_RMUX3,59,43003,2
14,7,CFG_RMUX3,58,43003,1
21,7,CFG_OMUX2,0,43086,8
21,7,CFG_RMUX0,50,43086,4
21,7,CFG_RMUX0,52,43086,2
21,7,CFG_RMUX0,54,43086,1
21,7,CFG_RMUX0,56,43087,128
21,7,CFG_RMUX0,57,43087,64
21,7,CFG_RMUX0,37,43087,32
21,7,CFG_RMUX0,36,43087,16
21,7,CFG_RMUX0,34,43087,8
21,7,CFG_RMUX0,32,43087,4
21,7,CFG_RMUX0,30,43087,2
21,7,CFG_RMUX0,10,43087,1
21,7,CFG_RMUX0,12,43088,128
21,7,CFG_RMUX0,14,43088,64
21,7,CFG_RMUX0,16,43088,32
21,7,CFG_RMUX0,17,43088,16
20,7,CFG_OMUX2,0,43088,2
20,7,CFG_IMUX2,12,43089,4
20,7,CFG_IMUX2,14,43089,2
20,7,CFG_IMUX2,16,43089,1
20,7,CFG_IMUX2,18,43090,128
20,7,CFG_IMUX2,20,43090,64
20,7,CFG_IMUX2,21,43090,32
20,7,CFG_IMUX2,9,43090,16
20,7,CFG_IMUX2,8,43090,8
20,7,CFG_IMUX2,6,43090,4
20,7,CFG_IMUX2,4,43090,2
20,7,CFG_IMUX2,2,43090,1
20,7,CFG_IMUX2,0,43091,128
20,7,CFG_RMUX0,50,43091,64
20,7,CFG_RMUX0,52,43091,32
20,7,CFG_RMUX0,54,43091,16
20,7,CFG_RMUX0,56,43091,8
20,7,CFG_RMUX0,57,43091,4
20,7,CFG_RMUX0,37,43091,2
20,7,CFG_RMUX0,36,43091,1
20,7,CFG_RMUX0,34,43092,128
20,7,CFG_RMUX0,32,43092,64
20,7,CFG_RMUX0,30,43092,32
20,7,CFG_RMUX0,10,43092,16
20,7,CFG_RMUX0,12,43092,8
20,7,CFG_RMUX0,14,43092,4
20,7,CFG_RMUX0,16,43092,2
20,7,CFG_RMUX0,17,43092,1
19,7,CFG_OMUX2,0,43093,32
19,7,CFG_IMUX2,12,43094,64
19,7,CFG_IMUX2,14,43094,32
19,7,CFG_IMUX2,16,43094,16
19,7,CFG_IMUX2,18,43094,8
19,7,CFG_IMUX2,20,43094,4
19,7,CFG_IMUX2,21,43094,2
19,7,CFG_IMUX2,9,43094,1
19,7,CFG_IMUX2,8,43095,128
19,7,CFG_IMUX2,6,43095,64
19,7,CFG_IMUX2,4,43095,32
19,7,CFG_IMUX2,2,43095,16
19,7,CFG_IMUX2,0,43095,8
19,7,CFG_RMUX0,50,43095,4
19,7,CFG_RMUX0,52,43095,2
19,7,CFG_RMUX0,54,43095,1
19,7,CFG_RMUX0,56,43096,128
19,7,CFG_RMUX0,57,43096,64
19,7,CFG_RMUX0,37,43096,32
19,7,CFG_RMUX0,36,43096,16
19,7,CFG_RMUX0,34,43096,8
19,7,CFG_RMUX0,32,43096,4
19,7,CFG_RMUX0,30,43096,2
19,7,CFG_RMUX0,10,43096,1
19,7,CFG_RMUX0,12,43097,128
19,7,CFG_RMUX0,14,43097,64
19,7,CFG_RMUX0,16,43097,32
19,7,CFG_RMUX0,17,43097,16
18,7,CFG_OMUX2,0,43097,2
18,7,CFG_IMUX2,12,43098,4
18,7,CFG_IMUX2,14,43098,2
18,7,CFG_IMUX2,16,43098,1
18,7,CFG_IMUX2,18,43099,128
18,7,CFG_IMUX2,20,43099,64
18,7,CFG_IMUX2,21,43099,32
18,7,CFG_IMUX2,9,43099,16
18,7,CFG_IMUX2,8,43099,8
18,7,CFG_IMUX2,6,43099,4
18,7,CFG_IMUX2,4,43099,2
18,7,CFG_IMUX2,2,43099,1
18,7,CFG_IMUX2,0,43100,128
18,7,CFG_RMUX0,50,43100,64
18,7,CFG_RMUX0,52,43100,32
18,7,CFG_RMUX0,54,43100,16
18,7,CFG_RMUX0,56,43100,8
18,7,CFG_RMUX0,57,43100,4
18,7,CFG_RMUX0,37,43100,2
18,7,CFG_RMUX0,36,43100,1
18,7,CFG_RMUX0,34,43101,128
18,7,CFG_RMUX0,32,43101,64
18,7,CFG_RMUX0,30,43101,32
18,7,CFG_RMUX0,10,43101,16
18,7,CFG_RMUX0,12,43101,8
18,7,CFG_RMUX0,14,43101,4
18,7,CFG_RMUX0,16,43101,2
18,7,CFG_RMUX0,17,43101,1
17,7,CFG_OMUX2,0,43102,32
17,7,CFG_IMUX2,12,43103,64
17,7,CFG_IMUX2,14,43103,32
17,7,CFG_IMUX2,16,43103,16
17,7,CFG_IMUX2,18,43103,8
17,7,CFG_IMUX2,20,43103,4
17,7,CFG_IMUX2,21,43103,2
17,7,CFG_IMUX2,9,43103,1
17,7,CFG_IMUX2,8,43104,128
17,7,CFG_IMUX2,6,43104,64
17,7,CFG_IMUX2,4,43104,32
17,7,CFG_IMUX2,2,43104,16
17,7,CFG_IMUX2,0,43104,8
17,7,CFG_RMUX0,50,43104,4
17,7,CFG_RMUX0,52,43104,2
17,7,CFG_RMUX0,54,43104,1
17,7,CFG_RMUX0,56,43105,128
17,7,CFG_RMUX0,57,43105,64
17,7,CFG_RMUX0,37,43105,32
17,7,CFG_RMUX0,36,43105,16
17,7,CFG_RMUX0,34,43105,8
17,7,CFG_RMUX0,32,43105,4
17,7,CFG_RMUX0,30,43105,2
17,7,CFG_RMUX0,10,43105,1
17,7,CFG_RMUX0,12,43106,128
17,7,CFG_RMUX0,14,43106,64
17,7,CFG_RMUX0,16,43106,32
17,7,CFG_RMUX0,17,43106,16
16,7,CFG_OMUX2,0,43106,2
16,7,CFG_IMUX2,12,43107,4
16,7,CFG_IMUX2,14,43107,2
16,7,CFG_IMUX2,16,43107,1
16,7,CFG_IMUX2,18,43108,128
16,7,CFG_IMUX2,20,43108,64
16,7,CFG_IMUX2,21,43108,32
16,7,CFG_IMUX2,9,43108,16
16,7,CFG_IMUX2,8,43108,8
16,7,CFG_IMUX2,6,43108,4
16,7,CFG_IMUX2,4,43108,2
16,7,CFG_IMUX2,2,43108,1
16,7,CFG_IMUX2,0,43109,128
16,7,CFG_RMUX0,50,43109,64
16,7,CFG_RMUX0,52,43109,32
16,7,CFG_RMUX0,54,43109,16
16,7,CFG_RMUX0,56,43109,8
16,7,CFG_RMUX0,57,43109,4
16,7,CFG_RMUX0,37,43109,2
16,7,CFG_RMUX0,36,43109,1
16,7,CFG_RMUX0,34,43110,128
16,7,CFG_RMUX0,32,43110,64
16,7,CFG_RMUX0,30,43110,32
16,7,CFG_RMUX0,10,43110,16
16,7,CFG_RMUX0,12,43110,8
16,7,CFG_RMUX0,14,43110,4
16,7,CFG_RMUX0,16,43110,2
16,7,CFG_RMUX0,17,43110,1
15,7,CFG_OMUX2,0,43111,32
15,7,CFG_IMUX2,12,43112,64
15,7,CFG_IMUX2,14,43112,32
15,7,CFG_IMUX2,16,43112,16
15,7,CFG_IMUX2,18,43112,8
15,7,CFG_IMUX2,20,43112,4
15,7,CFG_IMUX2,21,43112,2
15,7,CFG_IMUX2,9,43112,1
15,7,CFG_IMUX2,8,43113,128
15,7,CFG_IMUX2,6,43113,64
15,7,CFG_IMUX2,4,43113,32
15,7,CFG_IMUX2,2,43113,16
15,7,CFG_IMUX2,0,43113,8
15,7,CFG_RMUX0,50,43113,4
15,7,CFG_RMUX0,52,43113,2
15,7,CFG_RMUX0,54,43113,1
15,7,CFG_RMUX0,56,43114,128
15,7,CFG_RMUX0,57,43114,64
15,7,CFG_RMUX0,37,43114,32
15,7,CFG_RMUX0,36,43114,16
15,7,CFG_RMUX0,34,43114,8
15,7,CFG_RMUX0,32,43114,4
15,7,CFG_RMUX0,30,43114,2
15,7,CFG_RMUX0,10,43114,1
15,7,CFG_RMUX0,12,43115,128
15,7,CFG_RMUX0,14,43115,64
15,7,CFG_RMUX0,16,43115,32
15,7,CFG_RMUX0,17,43115,16
14,7,CFG_OMUX2,0,43115,2
14,7,CFG_IMUX2,12,43116,4
14,7,CFG_IMUX2,14,43116,2
14,7,CFG_IMUX2,16,43116,1
14,7,CFG_IMUX2,18,43117,128
14,7,CFG_IMUX2,20,43117,64
14,7,CFG_IMUX2,21,43117,32
14,7,CFG_IMUX2,9,43117,16
14,7,CFG_IMUX2,8,43117,8
14,7,CFG_IMUX2,6,43117,4
14,7,CFG_IMUX2,4,43117,2
14,7,CFG_IMUX2,2,43117,1
14,7,CFG_IMUX2,0,43118,128
14,7,CFG_RMUX0,50,43118,64
14,7,CFG_RMUX0,52,43118,32
14,7,CFG_RMUX0,54,43118,16
14,7,CFG_RMUX0,56,43118,8
14,7,CFG_RMUX0,57,43118,4
14,7,CFG_RMUX0,37,43118,2
14,7,CFG_RMUX0,36,43118,1
14,7,CFG_RMUX0,34,43119,128
14,7,CFG_RMUX0,32,43119,64
14,7,CFG_RMUX0,30,43119,32
14,7,CFG_RMUX0,10,43119,16
14,7,CFG_RMUX0,12,43119,8
14,7,CFG_RMUX0,14,43119,4
14,7,CFG_RMUX0,16,43119,2
14,7,CFG_RMUX0,17,43119,1
21,7,CFG_RMUX0,51,43202,4
21,7,CFG_RMUX0,53,43202,2
21,7,CFG_RMUX0,55,43202,1
21,7,CFG_RMUX0,59,43203,128
21,7,CFG_RMUX0,58,43203,64
21,7,CFG_RMUX0,38,43203,32
21,7,CFG_RMUX0,39,43203,16
21,7,CFG_RMUX0,35,43203,8
21,7,CFG_RMUX0,33,43203,4
21,7,CFG_RMUX0,31,43203,2
21,7,CFG_RMUX0,11,43203,1
21,7,CFG_RMUX0,13,43204,128
21,7,CFG_RMUX0,15,43204,64
21,7,CFG_RMUX0,19,43204,32
21,7,CFG_RMUX0,18,43204,16
20,7,CFG_IMUX2,13,43205,4
20,7,CFG_IMUX2,15,43205,2
20,7,CFG_IMUX2,17,43205,1
20,7,CFG_IMUX2,19,43206,128
20,7,CFG_IMUX2,23,43206,64
20,7,CFG_IMUX2,22,43206,32
20,7,CFG_IMUX2,10,43206,16
20,7,CFG_IMUX2,11,43206,8
20,7,CFG_IMUX2,7,43206,4
20,7,CFG_IMUX2,5,43206,2
20,7,CFG_IMUX2,3,43206,1
20,7,CFG_IMUX2,1,43207,128
20,7,CFG_RMUX0,51,43207,64
20,7,CFG_RMUX0,53,43207,32
20,7,CFG_RMUX0,55,43207,16
20,7,CFG_RMUX0,59,43207,8
20,7,CFG_RMUX0,58,43207,4
20,7,CFG_RMUX0,38,43207,2
20,7,CFG_RMUX0,39,43207,1
20,7,CFG_RMUX0,35,43208,128
20,7,CFG_RMUX0,33,43208,64
20,7,CFG_RMUX0,31,43208,32
20,7,CFG_RMUX0,11,43208,16
20,7,CFG_RMUX0,13,43208,8
20,7,CFG_RMUX0,15,43208,4
20,7,CFG_RMUX0,19,43208,2
20,7,CFG_RMUX0,18,43208,1
19,7,CFG_IMUX2,13,43210,64
19,7,CFG_IMUX2,15,43210,32
19,7,CFG_IMUX2,17,43210,16
19,7,CFG_IMUX2,19,43210,8
19,7,CFG_IMUX2,23,43210,4
19,7,CFG_IMUX2,22,43210,2
19,7,CFG_IMUX2,10,43210,1
19,7,CFG_IMUX2,11,43211,128
19,7,CFG_IMUX2,7,43211,64
19,7,CFG_IMUX2,5,43211,32
19,7,CFG_IMUX2,3,43211,16
19,7,CFG_IMUX2,1,43211,8
19,7,CFG_RMUX0,51,43211,4
19,7,CFG_RMUX0,53,43211,2
19,7,CFG_RMUX0,55,43211,1
19,7,CFG_RMUX0,59,43212,128
19,7,CFG_RMUX0,58,43212,64
19,7,CFG_RMUX0,38,43212,32
19,7,CFG_RMUX0,39,43212,16
19,7,CFG_RMUX0,35,43212,8
19,7,CFG_RMUX0,33,43212,4
19,7,CFG_RMUX0,31,43212,2
19,7,CFG_RMUX0,11,43212,1
19,7,CFG_RMUX0,13,43213,128
19,7,CFG_RMUX0,15,43213,64
19,7,CFG_RMUX0,19,43213,32
19,7,CFG_RMUX0,18,43213,16
18,7,CFG_IMUX2,13,43214,4
18,7,CFG_IMUX2,15,43214,2
18,7,CFG_IMUX2,17,43214,1
18,7,CFG_IMUX2,19,43215,128
18,7,CFG_IMUX2,23,43215,64
18,7,CFG_IMUX2,22,43215,32
18,7,CFG_IMUX2,10,43215,16
18,7,CFG_IMUX2,11,43215,8
18,7,CFG_IMUX2,7,43215,4
18,7,CFG_IMUX2,5,43215,2
18,7,CFG_IMUX2,3,43215,1
18,7,CFG_IMUX2,1,43216,128
18,7,CFG_RMUX0,51,43216,64
18,7,CFG_RMUX0,53,43216,32
18,7,CFG_RMUX0,55,43216,16
18,7,CFG_RMUX0,59,43216,8
18,7,CFG_RMUX0,58,43216,4
18,7,CFG_RMUX0,38,43216,2
18,7,CFG_RMUX0,39,43216,1
18,7,CFG_RMUX0,35,43217,128
18,7,CFG_RMUX0,33,43217,64
18,7,CFG_RMUX0,31,43217,32
18,7,CFG_RMUX0,11,43217,16
18,7,CFG_RMUX0,13,43217,8
18,7,CFG_RMUX0,15,43217,4
18,7,CFG_RMUX0,19,43217,2
18,7,CFG_RMUX0,18,43217,1
17,7,CFG_IMUX2,13,43219,64
17,7,CFG_IMUX2,15,43219,32
17,7,CFG_IMUX2,17,43219,16
17,7,CFG_IMUX2,19,43219,8
17,7,CFG_IMUX2,23,43219,4
17,7,CFG_IMUX2,22,43219,2
17,7,CFG_IMUX2,10,43219,1
17,7,CFG_IMUX2,11,43220,128
17,7,CFG_IMUX2,7,43220,64
17,7,CFG_IMUX2,5,43220,32
17,7,CFG_IMUX2,3,43220,16
17,7,CFG_IMUX2,1,43220,8
17,7,CFG_RMUX0,51,43220,4
17,7,CFG_RMUX0,53,43220,2
17,7,CFG_RMUX0,55,43220,1
17,7,CFG_RMUX0,59,43221,128
17,7,CFG_RMUX0,58,43221,64
17,7,CFG_RMUX0,38,43221,32
17,7,CFG_RMUX0,39,43221,16
17,7,CFG_RMUX0,35,43221,8
17,7,CFG_RMUX0,33,43221,4
17,7,CFG_RMUX0,31,43221,2
17,7,CFG_RMUX0,11,43221,1
17,7,CFG_RMUX0,13,43222,128
17,7,CFG_RMUX0,15,43222,64
17,7,CFG_RMUX0,19,43222,32
17,7,CFG_RMUX0,18,43222,16
16,7,CFG_IMUX2,13,43223,4
16,7,CFG_IMUX2,15,43223,2
16,7,CFG_IMUX2,17,43223,1
16,7,CFG_IMUX2,19,43224,128
16,7,CFG_IMUX2,23,43224,64
16,7,CFG_IMUX2,22,43224,32
16,7,CFG_IMUX2,10,43224,16
16,7,CFG_IMUX2,11,43224,8
16,7,CFG_IMUX2,7,43224,4
16,7,CFG_IMUX2,5,43224,2
16,7,CFG_IMUX2,3,43224,1
16,7,CFG_IMUX2,1,43225,128
16,7,CFG_RMUX0,51,43225,64
16,7,CFG_RMUX0,53,43225,32
16,7,CFG_RMUX0,55,43225,16
16,7,CFG_RMUX0,59,43225,8
16,7,CFG_RMUX0,58,43225,4
16,7,CFG_RMUX0,38,43225,2
16,7,CFG_RMUX0,39,43225,1
16,7,CFG_RMUX0,35,43226,128
16,7,CFG_RMUX0,33,43226,64
16,7,CFG_RMUX0,31,43226,32
16,7,CFG_RMUX0,11,43226,16
16,7,CFG_RMUX0,13,43226,8
16,7,CFG_RMUX0,15,43226,4
16,7,CFG_RMUX0,19,43226,2
16,7,CFG_RMUX0,18,43226,1
15,7,CFG_IMUX2,13,43228,64
15,7,CFG_IMUX2,15,43228,32
15,7,CFG_IMUX2,17,43228,16
15,7,CFG_IMUX2,19,43228,8
15,7,CFG_IMUX2,23,43228,4
15,7,CFG_IMUX2,22,43228,2
15,7,CFG_IMUX2,10,43228,1
15,7,CFG_IMUX2,11,43229,128
15,7,CFG_IMUX2,7,43229,64
15,7,CFG_IMUX2,5,43229,32
15,7,CFG_IMUX2,3,43229,16
15,7,CFG_IMUX2,1,43229,8
15,7,CFG_RMUX0,51,43229,4
15,7,CFG_RMUX0,53,43229,2
15,7,CFG_RMUX0,55,43229,1
15,7,CFG_RMUX0,59,43230,128
15,7,CFG_RMUX0,58,43230,64
15,7,CFG_RMUX0,38,43230,32
15,7,CFG_RMUX0,39,43230,16
15,7,CFG_RMUX0,35,43230,8
15,7,CFG_RMUX0,33,43230,4
15,7,CFG_RMUX0,31,43230,2
15,7,CFG_RMUX0,11,43230,1
15,7,CFG_RMUX0,13,43231,128
15,7,CFG_RMUX0,15,43231,64
15,7,CFG_RMUX0,19,43231,32
15,7,CFG_RMUX0,18,43231,16
14,7,CFG_IMUX2,13,43232,4
14,7,CFG_IMUX2,15,43232,2
14,7,CFG_IMUX2,17,43232,1
14,7,CFG_IMUX2,19,43233,128
14,7,CFG_IMUX2,23,43233,64
14,7,CFG_IMUX2,22,43233,32
14,7,CFG_IMUX2,10,43233,16
14,7,CFG_IMUX2,11,43233,8
14,7,CFG_IMUX2,7,43233,4
14,7,CFG_IMUX2,5,43233,2
14,7,CFG_IMUX2,3,43233,1
14,7,CFG_IMUX2,1,43234,128
14,7,CFG_RMUX0,51,43234,64
14,7,CFG_RMUX0,53,43234,32
14,7,CFG_RMUX0,55,43234,16
14,7,CFG_RMUX0,59,43234,8
14,7,CFG_RMUX0,58,43234,4
14,7,CFG_RMUX0,38,43234,2
14,7,CFG_RMUX0,39,43234,1
14,7,CFG_RMUX0,35,43235,128
14,7,CFG_RMUX0,33,43235,64
14,7,CFG_RMUX0,31,43235,32
14,7,CFG_RMUX0,11,43235,16
14,7,CFG_RMUX0,13,43235,8
14,7,CFG_RMUX0,15,43235,4
14,7,CFG_RMUX0,19,43235,2
14,7,CFG_RMUX0,18,43235,1
21,7,CFG_RMUX1,50,43318,4
21,7,CFG_RMUX1,52,43318,2
21,7,CFG_RMUX1,54,43318,1
21,7,CFG_RMUX1,56,43319,128
21,7,CFG_RMUX1,57,43319,64
21,7,CFG_RMUX1,37,43319,32
21,7,CFG_RMUX1,36,43319,16
21,7,CFG_RMUX1,34,43319,8
21,7,CFG_RMUX1,32,43319,4
21,7,CFG_RMUX1,30,43319,2
21,7,CFG_RMUX1,10,43319,1
21,7,CFG_RMUX1,12,43320,128
21,7,CFG_RMUX1,14,43320,64
21,7,CFG_RMUX1,16,43320,32
21,7,CFG_RMUX1,17,43320,16
20,7,CFG_OMUX2,1,43320,2
20,7,CFG_IMUX2,36,43321,4
20,7,CFG_IMUX2,38,43321,2
20,7,CFG_IMUX2,40,43321,1
20,7,CFG_IMUX2,42,43322,128
20,7,CFG_IMUX2,44,43322,64
20,7,CFG_IMUX2,45,43322,32
20,7,CFG_IMUX2,33,43322,16
20,7,CFG_IMUX2,32,43322,8
20,7,CFG_IMUX2,30,43322,4
20,7,CFG_IMUX2,28,43322,2
20,7,CFG_IMUX2,26,43322,1
20,7,CFG_IMUX2,24,43323,128
20,7,CFG_RMUX1,50,43323,64
20,7,CFG_RMUX1,52,43323,32
20,7,CFG_RMUX1,54,43323,16
20,7,CFG_RMUX1,56,43323,8
20,7,CFG_RMUX1,57,43323,4
20,7,CFG_RMUX1,37,43323,2
20,7,CFG_RMUX1,36,43323,1
20,7,CFG_RMUX1,34,43324,128
20,7,CFG_RMUX1,32,43324,64
20,7,CFG_RMUX1,30,43324,32
20,7,CFG_RMUX1,10,43324,16
20,7,CFG_RMUX1,12,43324,8
20,7,CFG_RMUX1,14,43324,4
20,7,CFG_RMUX1,16,43324,2
20,7,CFG_RMUX1,17,43324,1
19,7,CFG_OMUX2,1,43325,32
19,7,CFG_IMUX2,36,43326,64
19,7,CFG_IMUX2,38,43326,32
19,7,CFG_IMUX2,40,43326,16
19,7,CFG_IMUX2,42,43326,8
19,7,CFG_IMUX2,44,43326,4
19,7,CFG_IMUX2,45,43326,2
19,7,CFG_IMUX2,33,43326,1
19,7,CFG_IMUX2,32,43327,128
19,7,CFG_IMUX2,30,43327,64
19,7,CFG_IMUX2,28,43327,32
19,7,CFG_IMUX2,26,43327,16
19,7,CFG_IMUX2,24,43327,8
19,7,CFG_RMUX1,50,43327,4
19,7,CFG_RMUX1,52,43327,2
19,7,CFG_RMUX1,54,43327,1
19,7,CFG_RMUX1,56,43328,128
19,7,CFG_RMUX1,57,43328,64
19,7,CFG_RMUX1,37,43328,32
19,7,CFG_RMUX1,36,43328,16
19,7,CFG_RMUX1,34,43328,8
19,7,CFG_RMUX1,32,43328,4
19,7,CFG_RMUX1,30,43328,2
19,7,CFG_RMUX1,10,43328,1
19,7,CFG_RMUX1,12,43329,128
19,7,CFG_RMUX1,14,43329,64
19,7,CFG_RMUX1,16,43329,32
19,7,CFG_RMUX1,17,43329,16
18,7,CFG_OMUX2,1,43329,2
18,7,CFG_IMUX2,36,43330,4
18,7,CFG_IMUX2,38,43330,2
18,7,CFG_IMUX2,40,43330,1
18,7,CFG_IMUX2,42,43331,128
18,7,CFG_IMUX2,44,43331,64
18,7,CFG_IMUX2,45,43331,32
18,7,CFG_IMUX2,33,43331,16
18,7,CFG_IMUX2,32,43331,8
18,7,CFG_IMUX2,30,43331,4
18,7,CFG_IMUX2,28,43331,2
18,7,CFG_IMUX2,26,43331,1
18,7,CFG_IMUX2,24,43332,128
18,7,CFG_RMUX1,50,43332,64
18,7,CFG_RMUX1,52,43332,32
18,7,CFG_RMUX1,54,43332,16
18,7,CFG_RMUX1,56,43332,8
18,7,CFG_RMUX1,57,43332,4
18,7,CFG_RMUX1,37,43332,2
18,7,CFG_RMUX1,36,43332,1
18,7,CFG_RMUX1,34,43333,128
18,7,CFG_RMUX1,32,43333,64
18,7,CFG_RMUX1,30,43333,32
18,7,CFG_RMUX1,10,43333,16
18,7,CFG_RMUX1,12,43333,8
18,7,CFG_RMUX1,14,43333,4
18,7,CFG_RMUX1,16,43333,2
18,7,CFG_RMUX1,17,43333,1
17,7,CFG_OMUX2,1,43334,32
