table,src_res,src_x,src_y,dst_res,dst_x,dst_y,codeword,owner,owner_evidence,reason
rrg_edges_full.csv,RMUX69,20,3,RMUX83,20,2,6;9,X20Y6_RMUX21,59,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,3,RMUX86,20,3,3;9,X20Y4_RMUX21,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,3,RMUX87,20,3,5;9,X20Y6_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,3,RMUX93,20,2,6;9,X20Y6_RMUX21,77,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,4,RMUX83,20,3,6;9,X20Y7_RMUX21,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,4,RMUX86,20,4,3;9,X20Y5_RMUX21,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,4,RMUX87,20,4,5;9,X20Y7_RMUX21,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,4,RMUX93,20,3,6;9,X20Y7_RMUX21,106,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,5,RMUX83,20,4,6;9,X20Y8_RMUX21,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,5,RMUX86,20,5,3;9,X20Y6_RMUX21,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,5,RMUX87,20,5,5;9,X20Y8_RMUX21,30,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,5,RMUX93,20,4,6;9,X20Y8_RMUX21,122,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,6,RMUX83,20,5,6;9,X20Y9_RMUX21,44,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,6,RMUX86,20,6,3;9,X20Y7_RMUX21,9,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,6,RMUX87,20,6,5;9,X20Y9_RMUX21,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,6,RMUX93,20,5,6;9,X20Y9_RMUX21,118,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,7,RMUX83,20,6,6;9,X20Y10_RMUX21,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,7,RMUX86,20,7,3;9,X20Y8_RMUX21,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,7,RMUX87,20,7,5;9,X20Y10_RMUX21,34,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,7,RMUX93,20,6,6;9,X20Y10_RMUX21,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,8,RMUX83,20,7,6;9,X20Y11_RMUX21,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,8,RMUX86,20,8,3;9,X20Y9_RMUX21,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,8,RMUX87,20,8,5;9,X20Y11_RMUX21,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,8,RMUX93,20,7,6;9,X20Y11_RMUX21,54,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,9,RMUX83,20,8,6;9,X20Y12_RMUX21,27,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,9,RMUX86,20,9,3;9,X20Y10_RMUX21,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,9,RMUX87,20,9,5;9,X20Y12_RMUX21,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,9,RMUX93,20,8,6;9,X20Y12_RMUX21,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,4,2,RMUX86,4,2,3;9,X4Y3_RMUX21,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,5,1,RMUX86,5,1,3;9,X5Y2_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,5,1,RMUX92,5,3,0;9,X5Y2_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,6,1,RMUX86,6,1,3;9,X6Y2_RMUX21,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,6,3,RMUX86,6,3,3;9,X6Y4_RMUX21,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,7,1,RMUX86,7,1,3;9,X7Y2_RMUX21,9,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,7,2,RMUX86,7,2,3;9,X7Y3_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,7,3,RMUX86,7,3,3;9,X7Y4_RMUX21,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,8,1,RMUX86,8,1,3;9,X8Y2_RMUX21,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,8,1,RMUX87,8,1,5;9,X8Y4_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,8,2,RMUX86,8,2,3;9,X8Y3_RMUX21,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,9,1,RMUX86,9,1,3;9,X9Y2_RMUX21,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,9,2,RMUX86,9,2,3;9,X9Y3_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,1,4,RMUX01,1,4,1;9,X1Y1_RMUX25,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,10,4,RMUX01,10,4,1;9,X10Y1_RMUX25,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,11,4,RMUX01,11,4,1;9,X11Y1_RMUX25,61,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,12,4,RMUX01,12,4,1;9,X12Y1_RMUX25,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,10,RMUX01,14,10,1;9,X14Y7_RMUX25,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,11,RMUX01,14,11,1;9,X14Y8_RMUX25,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,12,RMUX01,14,12,1;9,X14Y9_RMUX25,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,2,RMUX01,14,5,2;9,X14Y1_RMUX25,96,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,3,RMUX01,14,6,2;9,X14Y2_RMUX25,78,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,4,RMUX01,14,4,1;9,X14Y1_RMUX25,38,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,4,RMUX01,14,7,2;9,X14Y3_RMUX25,116,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,5,RMUX01,14,5,1;9,X14Y2_RMUX25,64,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,5,RMUX01,14,8,2;9,X14Y4_RMUX25,90,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,6,RMUX01,14,6,1;9,X14Y3_RMUX25,35,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,6,RMUX01,14,9,2;9,X14Y5_RMUX25,135,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,7,RMUX01,14,10,2;9,X14Y6_RMUX25,89,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,7,RMUX01,14,7,1;9,X14Y4_RMUX25,59,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,8,RMUX01,14,11,2;9,X14Y7_RMUX25,112,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,8,RMUX01,14,8,1;9,X14Y5_RMUX25,45,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,9,RMUX01,14,12,2;9,X14Y8_RMUX25,85,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,14,9,RMUX01,14,9,1;9,X14Y6_RMUX25,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,10,RMUX01,15,10,1;9,X15Y7_RMUX25,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,11,RMUX01,15,11,1;9,X15Y8_RMUX25,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,12,RMUX01,15,12,1;9,X15Y9_RMUX25,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,2,RMUX01,15,5,2;9,X15Y1_RMUX25,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,3,RMUX01,15,6,2;9,X15Y2_RMUX25,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,4,RMUX01,15,4,1;9,X15Y1_RMUX25,48,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,4,RMUX01,15,7,2;9,X15Y3_RMUX25,81,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,5,RMUX01,15,5,1;9,X15Y2_RMUX25,65,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,5,RMUX01,15,8,2;9,X15Y4_RMUX25,56,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,6,RMUX01,15,6,1;9,X15Y3_RMUX25,46,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,6,RMUX01,15,9,2;9,X15Y5_RMUX25,83,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,7,RMUX01,15,10,2;9,X15Y6_RMUX25,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,7,RMUX01,15,7,1;9,X15Y4_RMUX25,51,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,8,RMUX01,15,11,2;9,X15Y7_RMUX25,56,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,8,RMUX01,15,8,1;9,X15Y5_RMUX25,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,9,RMUX01,15,12,2;9,X15Y8_RMUX25,53,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,15,9,RMUX01,15,9,1;9,X15Y6_RMUX25,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,10,RMUX01,16,10,1;9,X16Y7_RMUX25,25,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,11,RMUX01,16,11,1;9,X16Y8_RMUX25,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,12,RMUX01,16,12,1;9,X16Y9_RMUX25,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,2,RMUX01,16,5,2;9,X16Y1_RMUX25,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,3,RMUX01,16,6,2;9,X16Y2_RMUX25,72,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,4,RMUX01,16,4,1;9,X16Y1_RMUX25,44,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,4,RMUX01,16,7,2;9,X16Y3_RMUX25,61,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,5,RMUX01,16,5,1;9,X16Y2_RMUX25,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,5,RMUX01,16,8,2;9,X16Y4_RMUX25,51,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,6,RMUX01,16,6,1;9,X16Y3_RMUX25,43,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,6,RMUX01,16,9,2;9,X16Y5_RMUX25,69,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,7,RMUX01,16,10,2;9,X16Y6_RMUX25,56,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,7,RMUX01,16,7,1;9,X16Y4_RMUX25,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,8,RMUX01,16,11,2;9,X16Y7_RMUX25,65,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,8,RMUX01,16,8,1;9,X16Y5_RMUX25,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,9,RMUX01,16,12,2;9,X16Y8_RMUX25,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,16,9,RMUX01,16,9,1;9,X16Y6_RMUX25,43,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,10,RMUX01,17,10,1;9,X17Y7_RMUX25,26,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,11,RMUX01,17,11,1;9,X17Y8_RMUX25,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,12,RMUX01,17,12,1;9,X17Y9_RMUX25,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,2,RMUX01,17,5,2;9,X17Y1_RMUX25,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,3,RMUX01,17,6,2;9,X17Y2_RMUX25,34,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,4,RMUX01,17,4,1;9,X17Y1_RMUX25,35,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,4,RMUX01,17,7,2;9,X17Y3_RMUX25,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,5,RMUX01,17,5,1;9,X17Y2_RMUX25,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,5,RMUX01,17,8,2;9,X17Y4_RMUX25,45,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,6,RMUX01,17,6,1;9,X17Y3_RMUX25,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,6,RMUX01,17,9,2;9,X17Y5_RMUX25,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,7,RMUX01,17,10,2;9,X17Y6_RMUX25,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,7,RMUX01,17,7,1;9,X17Y4_RMUX25,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,8,RMUX01,17,11,2;9,X17Y7_RMUX25,43,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,8,RMUX01,17,8,1;9,X17Y5_RMUX25,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,9,RMUX01,17,12,2;9,X17Y8_RMUX25,25,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,17,9,RMUX01,17,9,1;9,X17Y6_RMUX25,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,10,RMUX01,18,10,1;9,X18Y7_RMUX25,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,11,RMUX01,18,11,1;9,X18Y8_RMUX25,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,12,RMUX01,18,12,1;9,X18Y9_RMUX25,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,2,RMUX01,18,5,2;9,X18Y1_RMUX25,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,3,RMUX01,18,6,2;9,X18Y2_RMUX25,22,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,4,RMUX01,18,4,1;9,X18Y1_RMUX25,22,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,4,RMUX01,18,7,2;9,X18Y3_RMUX25,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,5,RMUX01,18,5,1;9,X18Y2_RMUX25,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,5,RMUX01,18,8,2;9,X18Y4_RMUX25,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,6,RMUX01,18,6,1;9,X18Y3_RMUX25,25,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,6,RMUX01,18,9,2;9,X18Y5_RMUX25,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,7,RMUX01,18,10,2;9,X18Y6_RMUX25,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,7,RMUX01,18,7,1;9,X18Y4_RMUX25,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,8,RMUX01,18,11,2;9,X18Y7_RMUX25,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,8,RMUX01,18,8,1;9,X18Y5_RMUX25,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,9,RMUX01,18,12,2;9,X18Y8_RMUX25,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,18,9,RMUX01,18,9,1;9,X18Y6_RMUX25,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,10,RMUX01,19,10,1;9,X19Y7_RMUX25,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,11,RMUX01,19,11,1;9,X19Y8_RMUX25,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,12,RMUX01,19,12,1;9,X19Y9_RMUX25,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,2,RMUX01,19,5,2;9,X19Y1_RMUX25,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,3,RMUX01,19,6,2;9,X19Y2_RMUX25,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,4,RMUX01,19,4,1;9,X19Y1_RMUX25,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,4,RMUX01,19,7,2;9,X19Y3_RMUX25,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,5,RMUX01,19,5,1;9,X19Y2_RMUX25,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,5,RMUX01,19,8,2;9,X19Y4_RMUX25,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,6,RMUX01,19,6,1;9,X19Y3_RMUX25,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,6,RMUX01,19,9,2;9,X19Y5_RMUX25,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,7,RMUX01,19,10,2;9,X19Y6_RMUX25,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,7,RMUX01,19,7,1;9,X19Y4_RMUX25,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,8,RMUX01,19,11,2;9,X19Y7_RMUX25,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,8,RMUX01,19,8,1;9,X19Y5_RMUX25,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,9,RMUX00,19,11,1;9,X19Y8_RMUX25,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,9,RMUX01,19,12,2;9,X19Y8_RMUX25,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,19,9,RMUX01,19,9,1;9,X19Y6_RMUX25,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,2,4,RMUX01,2,4,1;9,X2Y1_RMUX25,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,10,RMUX01,20,10,1;9,X20Y7_RMUX25,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,11,RMUX01,20,11,1;9,X20Y8_RMUX25,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,12,RMUX01,20,12,1;9,X20Y9_RMUX25,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,2,RMUX01,20,5,2;9,X20Y1_RMUX25,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,3,RMUX01,20,6,2;9,X20Y2_RMUX25,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,4,RMUX01,20,4,1;9,X20Y1_RMUX25,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,4,RMUX01,20,7,2;9,X20Y3_RMUX25,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,5,RMUX01,20,5,1;9,X20Y2_RMUX25,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,5,RMUX01,20,8,2;9,X20Y4_RMUX25,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,6,RMUX01,20,6,1;9,X20Y3_RMUX25,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,6,RMUX01,20,9,2;9,X20Y5_RMUX25,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,7,RMUX01,20,10,2;9,X20Y6_RMUX25,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,7,RMUX01,20,7,1;9,X20Y4_RMUX25,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,8,RMUX01,20,11,2;9,X20Y7_RMUX25,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,8,RMUX01,20,8,1;9,X20Y5_RMUX25,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,9,RMUX01,20,12,2;9,X20Y8_RMUX25,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,20,9,RMUX01,20,9,1;9,X20Y6_RMUX25,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,3,4,RMUX01,3,4,1;9,X3Y1_RMUX25,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,4,4,RMUX01,4,4,1;9,X4Y1_RMUX25,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,5,4,RMUX01,5,4,1;9,X5Y1_RMUX25,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,6,4,RMUX01,6,4,1;9,X6Y1_RMUX25,46,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,7,4,RMUX01,7,4,1;9,X7Y1_RMUX25,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,8,4,RMUX01,8,4,1;9,X8Y1_RMUX25,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX73,9,4,RMUX01,9,4,1;9,X9Y1_RMUX25,43,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,2,RMUX10,14,1,6;9,X14Y5_RMUX27,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,3,RMUX10,14,2,6;9,X14Y6_RMUX27,22,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,3,RMUX14,14,3,5;9,X14Y6_RMUX27,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,4,RMUX10,14,3,6;9,X14Y7_RMUX27,27,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,4,RMUX14,14,4,5;9,X14Y7_RMUX27,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,5,RMUX10,14,4,6;9,X14Y8_RMUX27,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,5,RMUX14,14,5,5;9,X14Y8_RMUX27,40,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,6,RMUX10,14,5,6;9,X14Y9_RMUX27,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,6,RMUX14,14,6,5;9,X14Y9_RMUX27,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,7,RMUX10,14,6,6;9,X14Y10_RMUX27,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,7,RMUX14,14,7,5;9,X14Y10_RMUX27,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,8,RMUX10,14,7,6;9,X14Y11_RMUX27,9,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX75,14,8,RMUX14,14,8,5;9,X14Y11_RMUX27,60,codeword attributed to a uniquely vendor-used member
